nombre_escuela,alcaldia,nivel,anio,matricula_inicial,desertores,tasa_desercion
Escuela Secundaria Tecnica Octavio Paz 06,Cuajimalpa de Morelos,Secundaria,2001,325,6,0.0185
Escuela Secundaria Tecnica Octavio Paz 06,Cuajimalpa de Morelos,Secundaria,2002,338,5,0.0148
Escuela Secundaria Tecnica Octavio Paz 06,Cuajimalpa de Morelos,Secundaria,2003,326,2,0.0061
Escuela Secundaria Tecnica Octavio Paz 06,Cuajimalpa de Morelos,Secundaria,2004,332,3,0.009
Escuela Secundaria Tecnica Octavio Paz 06,Cuajimalpa de Morelos,Secundaria,2005,322,6,0.0186
Escuela Secundaria Tecnica Octavio Paz 06,Cuajimalpa de Morelos,Secundaria,2006,341,4,0.0117
Escuela Secundaria Tecnica Octavio Paz 06,Cuajimalpa de Morelos,Secundaria,2007,318,4,0.0126
Escuela Secundaria Tecnica Octavio Paz 06,Cuajimalpa de Morelos,Secundaria,2008,344,6,0.0174
Escuela Secundaria Tecnica Octavio Paz 06,Cuajimalpa de Morelos,Secundaria,2009,330,5,0.0152
Escuela Secundaria Tecnica Octavio Paz 06,Cuajimalpa de Morelos,Secundaria,2010,314,2,0.0064
Escuela Secundaria Tecnica Octavio Paz 06,Cuajimalpa de Morelos,Secundaria,2011,355,6,0.0169
Escuela Secundaria Tecnica Octavio Paz 06,Cuajimalpa de Morelos,Secundaria,2012,336,4,0.0119
Escuela Secundaria Tecnica Octavio Paz 06,Cuajimalpa de Morelos,Secundaria,2013,319,6,0.0188
Escuela Secundaria Tecnica Octavio Paz 06,Cuajimalpa de Morelos,Secundaria,2014,325,6,0.0185
Escuela Secundaria Tecnica Octavio Paz 06,Cuajimalpa de Morelos,Secundaria,2015,339,5,0.0147
Escuela Secundaria Tecnica Octavio Paz 06,Cuajimalpa de Morelos,Secundaria,2016,325,3,0.0092
Escuela Secundaria Tecnica Octavio Paz 06,Cuajimalpa de Morelos,Secundaria,2017,342,5,0.0146
Escuela Secundaria Tecnica Octavio Paz 06,Cuajimalpa de Morelos,Secundaria,2018,339,5,0.0147
Escuela Secundaria Tecnica Octavio Paz 06,Cuajimalpa de Morelos,Secundaria,2019,320,6,0.0187
Escuela Secundaria Tecnica Octavio Paz 06,Cuajimalpa de Morelos,Secundaria,2020,336,9,0.0268
Escuela Secundaria Tecnica Octavio Paz 06,Cuajimalpa de Morelos,Secundaria,2021,320,8,0.025
Escuela Secundaria Tecnica Octavio Paz 06,Cuajimalpa de Morelos,Secundaria,2022,347,3,0.0086
Escuela Secundaria Tecnica Octavio Paz 06,Cuajimalpa de Morelos,Secundaria,2023,335,3,0.009
Escuela Secundaria Tecnica Octavio Paz 06,Cuajimalpa de Morelos,Secundaria,2024,351,5,0.0142
Escuela Secundaria Tecnica Jose Vasconcelos 07,Cuajimalpa de Morelos,Secundaria,2000,328,5,0.0152
Escuela Secundaria Tecnica Jose Vasconcelos 07,Cuajimalpa de Morelos,Secundaria,2001,334,4,0.012
Escuela Secundaria Tecnica Jose Vasconcelos 07,Cuajimalpa de Morelos,Secundaria,2002,346,3,0.0087
Escuela Secundaria Tecnica Jose Vasconcelos 07,Cuajimalpa de Morelos,Secundaria,2003,345,6,0.0174
Escuela Secundaria Tecnica Jose Vasconcelos 07,Cuajimalpa de Morelos,Secundaria,2004,331,4,0.0121
Escuela Secundaria Tecnica Jose Vasconcelos 07,Cuajimalpa de Morelos,Secundaria,2005,338,5,0.0148
Escuela Secundaria Tecnica Jose Vasconcelos 07,Cuajimalpa de Morelos,Secundaria,2006,339,5,0.0147
Escuela Secundaria Tecnica Jose Vasconcelos 07,Cuajimalpa de Morelos,Secundaria,2007,360,4,0.0111
Escuela Secundaria Tecnica Jose Vasconcelos 07,Cuajimalpa de Morelos,Secundaria,2008,324,6,0.0185
Escuela Secundaria Tecnica Jose Vasconcelos 07,Cuajimalpa de Morelos,Secundaria,2009,360,6,0.0167
Escuela Secundaria Tecnica Jose Vasconcelos 07,Cuajimalpa de Morelos,Secundaria,2010,332,5,0.0151
Escuela Secundaria Tecnica Jose Vasconcelos 07,Cuajimalpa de Morelos,Secundaria,2011,332,6,0.0181
Escuela Secundaria Tecnica Jose Vasconcelos 07,Cuajimalpa de Morelos,Secundaria,2012,330,4,0.0121
Escuela Secundaria Tecnica Jose Vasconcelos 07,Cuajimalpa de Morelos,Secundaria,2013,334,5,0.015
Escuela Secundaria Tecnica Jose Vasconcelos 07,Cuajimalpa de Morelos,Secundaria,2014,341,5,0.0147
Escuela Secundaria Tecnica Jose Vasconcelos 07,Cuajimalpa de Morelos,Secundaria,2015,346,4,0.0116
Escuela Secundaria Tecnica Jose Vasconcelos 07,Cuajimalpa de Morelos,Secundaria,2016,353,5,0.0142
Escuela Secundaria Tecnica Jose Vasconcelos 07,Cuajimalpa de Morelos,Secundaria,2017,336,8,0.0238
Escuela Secundaria Tecnica Jose Vasconcelos 07,Cuajimalpa de Morelos,Secundaria,2018,352,5,0.0142
Escuela Secundaria Tecnica Jose Vasconcelos 07,Cuajimalpa de Morelos,Secundaria,2019,362,8,0.0221
Escuela Secundaria Tecnica Jose Vasconcelos 07,Cuajimalpa de Morelos,Secundaria,2020,347,8,0.0231
Escuela Secundaria Tecnica Jose Vasconcelos 07,Cuajimalpa de Morelos,Secundaria,2021,338,7,0.0207
Escuela Secundaria Tecnica Jose Vasconcelos 07,Cuajimalpa de Morelos,Secundaria,2022,347,5,0.0144
Escuela Secundaria Tecnica Jose Vasconcelos 07,Cuajimalpa de Morelos,Secundaria,2023,353,6,0.017
Escuela Secundaria Tecnica Jose Vasconcelos 07,Cuajimalpa de Morelos,Secundaria,2024,353,3,0.0085
Escuela Secundaria Tecnica Miguel Hidalgo 08,Cuajimalpa de Morelos,Secundaria,2000,956,9,0.0094
Escuela Secundaria Tecnica Miguel Hidalgo 08,Cuajimalpa de Morelos,Secundaria,2001,958,14,0.0146
Escuela Secundaria Tecnica Miguel Hidalgo 08,Cuajimalpa de Morelos,Secundaria,2002,951,18,0.0189
Escuela Secundaria Tecnica Miguel Hidalgo 08,Cuajimalpa de Morelos,Secundaria,2003,976,17,0.0174
Escuela Secundaria Tecnica Miguel Hidalgo 08,Cuajimalpa de Morelos,Secundaria,2004,923,13,0.0141
Escuela Secundaria Tecnica Miguel Hidalgo 08,Cuajimalpa de Morelos,Secundaria,2005,988,13,0.0132
Escuela Secundaria Tecnica Miguel Hidalgo 08,Cuajimalpa de Morelos,Secundaria,2006,1000,17,0.017
Escuela Secundaria Tecnica Miguel Hidalgo 08,Cuajimalpa de Morelos,Secundaria,2007,1006,10,0.0099
Escuela Secundaria Tecnica Miguel Hidalgo 08,Cuajimalpa de Morelos,Secundaria,2008,954,13,0.0136
Escuela Secundaria Tecnica Miguel Hidalgo 08,Cuajimalpa de Morelos,Secundaria,2009,977,11,0.0113
Escuela Secundaria Tecnica Miguel Hidalgo 08,Cuajimalpa de Morelos,Secundaria,2010,915,15,0.0164
Escuela Secundaria Tecnica Miguel Hidalgo 08,Cuajimalpa de Morelos,Secundaria,2011,952,12,0.0126
Escuela Secundaria Tecnica Miguel Hidalgo 08,Cuajimalpa de Morelos,Secundaria,2012,944,14,0.0148
Escuela Secundaria Tecnica Miguel Hidalgo 08,Cuajimalpa de Morelos,Secundaria,2013,934,13,0.0139
Escuela Secundaria Tecnica Miguel Hidalgo 08,Cuajimalpa de Morelos,Secundaria,2014,943,11,0.0117
Escuela Secundaria Tecnica Miguel Hidalgo 08,Cuajimalpa de Morelos,Secundaria,2015,979,17,0.0174
Escuela Secundaria Tecnica Miguel Hidalgo 08,Cuajimalpa de Morelos,Secundaria,2016,961,18,0.0187
Escuela Secundaria Tecnica Miguel Hidalgo 08,Cuajimalpa de Morelos,Secundaria,2017,943,8,0.0085
Escuela Secundaria Tecnica Miguel Hidalgo 08,Cuajimalpa de Morelos,Secundaria,2018,934,9,0.0096
Escuela Secundaria Tecnica Miguel Hidalgo 08,Cuajimalpa de Morelos,Secundaria,2019,936,21,0.0224
Escuela Secundaria Tecnica Miguel Hidalgo 08,Cuajimalpa de Morelos,Secundaria,2020,930,24,0.0258
Escuela Secundaria Tecnica Miguel Hidalgo 08,Cuajimalpa de Morelos,Secundaria,2021,976,23,0.0236
Escuela Secundaria Tecnica Miguel Hidalgo 08,Cuajimalpa de Morelos,Secundaria,2022,952,15,0.0158
Escuela Secundaria Tecnica Miguel Hidalgo 08,Cuajimalpa de Morelos,Secundaria,2023,953,17,0.0178
Escuela Secundaria Tecnica Miguel Hidalgo 08,Cuajimalpa de Morelos,Secundaria,2024,1011,14,0.0138
Escuela Secundaria Tecnica Moctezuma 09,Cuajimalpa de Morelos,Secundaria,2000,612,8,0.0131
Escuela Secundaria Tecnica Moctezuma 09,Cuajimalpa de Morelos,Secundaria,2001,616,8,0.013
Escuela Secundaria Tecnica Moctezuma 09,Cuajimalpa de Morelos,Secundaria,2002,573,9,0.0157
Escuela Secundaria Tecnica Moctezuma 09,Cuajimalpa de Morelos,Secundaria,2003,600,15,0.025
Escuela Secundaria Tecnica Moctezuma 09,Cuajimalpa de Morelos,Secundaria,2004,581,8,0.0138
Escuela Secundaria Tecnica Moctezuma 09,Cuajimalpa de Morelos,Secundaria,2005,585,8,0.0137
Escuela Secundaria Tecnica Moctezuma 09,Cuajimalpa de Morelos,Secundaria,2006,596,6,0.0101
Escuela Secundaria Tecnica Moctezuma 09,Cuajimalpa de Morelos,Secundaria,2007,609,8,0.0131
Escuela Secundaria Tecnica Moctezuma 09,Cuajimalpa de Morelos,Secundaria,2008,625,7,0.0112
Escuela Secundaria Tecnica Moctezuma 09,Cuajimalpa de Morelos,Secundaria,2009,636,10,0.0157
Escuela Secundaria Tecnica Moctezuma 09,Cuajimalpa de Morelos,Secundaria,2010,626,9,0.0144
Escuela Secundaria Tecnica Moctezuma 09,Cuajimalpa de Morelos,Secundaria,2011,590,8,0.0136
Escuela Secundaria Tecnica Moctezuma 09,Cuajimalpa de Morelos,Secundaria,2012,580,8,0.0138
Escuela Secundaria Tecnica Moctezuma 09,Cuajimalpa de Morelos,Secundaria,2013,609,9,0.0148
Escuela Secundaria Tecnica Moctezuma 09,Cuajimalpa de Morelos,Secundaria,2014,631,9,0.0143
Escuela Secundaria Tecnica Moctezuma 09,Cuajimalpa de Morelos,Secundaria,2015,573,16,0.0279
Escuela Secundaria Tecnica Moctezuma 09,Cuajimalpa de Morelos,Secundaria,2016,596,11,0.0185
Escuela Secundaria Tecnica Moctezuma 09,Cuajimalpa de Morelos,Secundaria,2017,582,9,0.0155
Escuela Secundaria Tecnica Moctezuma 09,Cuajimalpa de Morelos,Secundaria,2018,595,2,0.0034
Escuela Secundaria Tecnica Moctezuma 09,Cuajimalpa de Morelos,Secundaria,2019,606,9,0.0149
Escuela Secundaria Tecnica Moctezuma 09,Cuajimalpa de Morelos,Secundaria,2020,608,14,0.023
Escuela Secundaria Tecnica Moctezuma 09,Cuajimalpa de Morelos,Secundaria,2021,608,14,0.023
Escuela Secundaria Tecnica Moctezuma 09,Cuajimalpa de Morelos,Secundaria,2022,617,9,0.0146
Escuela Secundaria Tecnica Moctezuma 09,Cuajimalpa de Morelos,Secundaria,2023,611,7,0.0115
Escuela Secundaria Tecnica Moctezuma 09,Cuajimalpa de Morelos,Secundaria,2024,626,8,0.0128
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Cuajimalpa de Morelos,Secundaria,2000,1040,10,0.0096
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Cuajimalpa de Morelos,Secundaria,2001,1006,8,0.008
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Cuajimalpa de Morelos,Secundaria,2002,1047,14,0.0134
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Cuajimalpa de Morelos,Secundaria,2003,1003,18,0.0179
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Cuajimalpa de Morelos,Secundaria,2004,1071,17,0.0159
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Cuajimalpa de Morelos,Secundaria,2005,1078,14,0.013
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Cuajimalpa de Morelos,Secundaria,2006,1053,14,0.0133
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Cuajimalpa de Morelos,Secundaria,2007,998,15,0.015
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Cuajimalpa de Morelos,Secundaria,2008,1051,15,0.0143
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Cuajimalpa de Morelos,Secundaria,2009,1060,21,0.0198
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Cuajimalpa de Morelos,Secundaria,2010,1043,11,0.0105
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Cuajimalpa de Morelos,Secundaria,2011,1043,14,0.0134
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Cuajimalpa de Morelos,Secundaria,2012,1084,16,0.0148
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Cuajimalpa de Morelos,Secundaria,2013,1018,18,0.0177
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Cuajimalpa de Morelos,Secundaria,2014,1076,16,0.0149
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Cuajimalpa de Morelos,Secundaria,2015,1087,20,0.0184
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Cuajimalpa de Morelos,Secundaria,2016,1047,11,0.0105
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Cuajimalpa de Morelos,Secundaria,2017,1060,17,0.016
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Cuajimalpa de Morelos,Secundaria,2018,1059,11,0.0104
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Cuajimalpa de Morelos,Secundaria,2019,1069,7,0.0065
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Cuajimalpa de Morelos,Secundaria,2020,1055,27,0.0256
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Cuajimalpa de Morelos,Secundaria,2021,1096,8,0.0073
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Cuajimalpa de Morelos,Secundaria,2022,1062,18,0.0169
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Cuajimalpa de Morelos,Secundaria,2023,1032,13,0.0126
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Cuajimalpa de Morelos,Secundaria,2024,1110,14,0.0126
Preparatoria Benito Juarez Plantel 01,Cuajimalpa de Morelos,Preparatoria,2000,700,18,0.0257
Preparatoria Benito Juarez Plantel 01,Cuajimalpa de Morelos,Preparatoria,2001,716,19,0.0265
Preparatoria Benito Juarez Plantel 01,Cuajimalpa de Morelos,Preparatoria,2002,723,19,0.0263
Preparatoria Benito Juarez Plantel 01,Cuajimalpa de Morelos,Preparatoria,2003,708,16,0.0226
Preparatoria Benito Juarez Plantel 01,Cuajimalpa de Morelos,Preparatoria,2004,687,19,0.0277
Preparatoria Benito Juarez Plantel 01,Cuajimalpa de Morelos,Preparatoria,2005,721,20,0.0277
Preparatoria Benito Juarez Plantel 01,Cuajimalpa de Morelos,Preparatoria,2006,686,20,0.0292
Preparatoria Benito Juarez Plantel 01,Cuajimalpa de Morelos,Preparatoria,2007,643,12,0.0187
Preparatoria Benito Juarez Plantel 01,Cuajimalpa de Morelos,Preparatoria,2008,704,17,0.0241
Preparatoria Benito Juarez Plantel 01,Cuajimalpa de Morelos,Preparatoria,2009,703,17,0.0242
Preparatoria Benito Juarez Plantel 01,Cuajimalpa de Morelos,Preparatoria,2010,703,15,0.0213
Preparatoria Benito Juarez Plantel 01,Cuajimalpa de Morelos,Preparatoria,2011,703,20,0.0284
Preparatoria Benito Juarez Plantel 01,Cuajimalpa de Morelos,Preparatoria,2012,718,23,0.032
Preparatoria Benito Juarez Plantel 01,Cuajimalpa de Morelos,Preparatoria,2013,698,18,0.0258
Preparatoria Benito Juarez Plantel 01,Cuajimalpa de Morelos,Preparatoria,2014,662,15,0.0227
Preparatoria Benito Juarez Plantel 01,Cuajimalpa de Morelos,Preparatoria,2015,690,20,0.029
Preparatoria Benito Juarez Plantel 01,Cuajimalpa de Morelos,Preparatoria,2016,682,19,0.0279
Preparatoria Benito Juarez Plantel 01,Cuajimalpa de Morelos,Preparatoria,2017,696,16,0.023
Preparatoria Benito Juarez Plantel 01,Cuajimalpa de Morelos,Preparatoria,2018,702,16,0.0228
Preparatoria Benito Juarez Plantel 01,Cuajimalpa de Morelos,Preparatoria,2019,688,12,0.0174
Preparatoria Benito Juarez Plantel 01,Cuajimalpa de Morelos,Preparatoria,2020,692,24,0.0347
Preparatoria Benito Juarez Plantel 01,Cuajimalpa de Morelos,Preparatoria,2021,688,26,0.0378
Preparatoria Benito Juarez Plantel 01,Cuajimalpa de Morelos,Preparatoria,2022,713,18,0.0252
Preparatoria Benito Juarez Plantel 01,Cuajimalpa de Morelos,Preparatoria,2023,721,19,0.0264
Preparatoria Benito Juarez Plantel 01,Cuajimalpa de Morelos,Preparatoria,2024,694,16,0.0231
Preparatoria Sor Juana Plantel 02,Cuajimalpa de Morelos,Preparatoria,2000,1107,33,0.0298
Preparatoria Sor Juana Plantel 02,Cuajimalpa de Morelos,Preparatoria,2001,1049,33,0.0315
Preparatoria Sor Juana Plantel 02,Cuajimalpa de Morelos,Preparatoria,2002,1070,35,0.0327
Preparatoria Sor Juana Plantel 02,Cuajimalpa de Morelos,Preparatoria,2003,1072,29,0.0271
Preparatoria Sor Juana Plantel 02,Cuajimalpa de Morelos,Preparatoria,2004,1105,25,0.0226
Preparatoria Sor Juana Plantel 02,Cuajimalpa de Morelos,Preparatoria,2005,1086,33,0.0304
Preparatoria Sor Juana Plantel 02,Cuajimalpa de Morelos,Preparatoria,2006,1074,24,0.0223
Preparatoria Sor Juana Plantel 02,Cuajimalpa de Morelos,Preparatoria,2007,1048,32,0.0305
Preparatoria Sor Juana Plantel 02,Cuajimalpa de Morelos,Preparatoria,2008,1071,31,0.0289
Preparatoria Sor Juana Plantel 02,Cuajimalpa de Morelos,Preparatoria,2009,1068,31,0.029
Preparatoria Sor Juana Plantel 02,Cuajimalpa de Morelos,Preparatoria,2010,1115,26,0.0233
Preparatoria Sor Juana Plantel 02,Cuajimalpa de Morelos,Preparatoria,2011,1066,23,0.0216
Preparatoria Sor Juana Plantel 02,Cuajimalpa de Morelos,Preparatoria,2012,1069,31,0.029
Preparatoria Sor Juana Plantel 02,Cuajimalpa de Morelos,Preparatoria,2013,1097,22,0.0201
Preparatoria Sor Juana Plantel 02,Cuajimalpa de Morelos,Preparatoria,2014,1085,26,0.024
Preparatoria Sor Juana Plantel 02,Cuajimalpa de Morelos,Preparatoria,2015,1024,24,0.0234
Preparatoria Sor Juana Plantel 02,Cuajimalpa de Morelos,Preparatoria,2016,1119,27,0.0241
Preparatoria Sor Juana Plantel 02,Cuajimalpa de Morelos,Preparatoria,2017,1105,29,0.0262
Preparatoria Sor Juana Plantel 02,Cuajimalpa de Morelos,Preparatoria,2018,1086,30,0.0276
Preparatoria Sor Juana Plantel 02,Cuajimalpa de Morelos,Preparatoria,2019,1147,21,0.0183
Preparatoria Sor Juana Plantel 02,Cuajimalpa de Morelos,Preparatoria,2020,1088,50,0.046
Preparatoria Sor Juana Plantel 02,Cuajimalpa de Morelos,Preparatoria,2021,1106,40,0.0362
Preparatoria Sor Juana Plantel 02,Cuajimalpa de Morelos,Preparatoria,2022,1093,32,0.0293
Preparatoria Sor Juana Plantel 02,Cuajimalpa de Morelos,Preparatoria,2023,1072,30,0.028
Preparatoria Sor Juana Plantel 02,Cuajimalpa de Morelos,Preparatoria,2024,1095,23,0.021
Preparatoria Nezahualcoyotl Plantel 03,Cuajimalpa de Morelos,Preparatoria,2000,790,22,0.0278
Preparatoria Nezahualcoyotl Plantel 03,Cuajimalpa de Morelos,Preparatoria,2001,803,15,0.0187
Preparatoria Nezahualcoyotl Plantel 03,Cuajimalpa de Morelos,Preparatoria,2002,836,20,0.0239
Preparatoria Nezahualcoyotl Plantel 03,Cuajimalpa de Morelos,Preparatoria,2003,811,25,0.0308
Preparatoria Nezahualcoyotl Plantel 03,Cuajimalpa de Morelos,Preparatoria,2004,855,20,0.0234
Preparatoria Nezahualcoyotl Plantel 03,Cuajimalpa de Morelos,Preparatoria,2005,841,13,0.0155
Preparatoria Nezahualcoyotl Plantel 03,Cuajimalpa de Morelos,Preparatoria,2006,851,17,0.02
Preparatoria Nezahualcoyotl Plantel 03,Cuajimalpa de Morelos,Preparatoria,2007,789,14,0.0177
Preparatoria Nezahualcoyotl Plantel 03,Cuajimalpa de Morelos,Preparatoria,2008,779,22,0.0282
Preparatoria Nezahualcoyotl Plantel 03,Cuajimalpa de Morelos,Preparatoria,2009,842,18,0.0214
Preparatoria Nezahualcoyotl Plantel 03,Cuajimalpa de Morelos,Preparatoria,2010,848,19,0.0224
Preparatoria Nezahualcoyotl Plantel 03,Cuajimalpa de Morelos,Preparatoria,2011,836,19,0.0227
Preparatoria Nezahualcoyotl Plantel 03,Cuajimalpa de Morelos,Preparatoria,2012,826,17,0.0206
Preparatoria Nezahualcoyotl Plantel 03,Cuajimalpa de Morelos,Preparatoria,2013,811,22,0.0271
Preparatoria Nezahualcoyotl Plantel 03,Cuajimalpa de Morelos,Preparatoria,2014,848,19,0.0224
Preparatoria Nezahualcoyotl Plantel 03,Cuajimalpa de Morelos,Preparatoria,2015,793,27,0.034
Preparatoria Nezahualcoyotl Plantel 03,Cuajimalpa de Morelos,Preparatoria,2016,833,21,0.0252
Preparatoria Nezahualcoyotl Plantel 03,Cuajimalpa de Morelos,Preparatoria,2017,801,23,0.0287
Preparatoria Nezahualcoyotl Plantel 03,Cuajimalpa de Morelos,Preparatoria,2018,868,15,0.0173
Preparatoria Nezahualcoyotl Plantel 03,Cuajimalpa de Morelos,Preparatoria,2019,832,20,0.024
Preparatoria Nezahualcoyotl Plantel 03,Cuajimalpa de Morelos,Preparatoria,2020,895,38,0.0425
Preparatoria Nezahualcoyotl Plantel 03,Cuajimalpa de Morelos,Preparatoria,2021,800,27,0.0338
Preparatoria Nezahualcoyotl Plantel 03,Cuajimalpa de Morelos,Preparatoria,2022,815,21,0.0258
Preparatoria Nezahualcoyotl Plantel 03,Cuajimalpa de Morelos,Preparatoria,2023,877,22,0.0251
Preparatoria Nezahualcoyotl Plantel 03,Cuajimalpa de Morelos,Preparatoria,2024,851,18,0.0212
Preparatoria Vasco de Quiroga Plantel 04,Cuajimalpa de Morelos,Preparatoria,2000,2057,48,0.0233
Preparatoria Vasco de Quiroga Plantel 04,Cuajimalpa de Morelos,Preparatoria,2001,1791,54,0.0302
Preparatoria Vasco de Quiroga Plantel 04,Cuajimalpa de Morelos,Preparatoria,2002,1938,41,0.0212
Preparatoria Vasco de Quiroga Plantel 04,Cuajimalpa de Morelos,Preparatoria,2003,1851,50,0.027
Preparatoria Vasco de Quiroga Plantel 04,Cuajimalpa de Morelos,Preparatoria,2004,1892,32,0.0169
Preparatoria Vasco de Quiroga Plantel 04,Cuajimalpa de Morelos,Preparatoria,2005,2011,45,0.0224
Preparatoria Vasco de Quiroga Plantel 04,Cuajimalpa de Morelos,Preparatoria,2006,1996,59,0.0296
Preparatoria Vasco de Quiroga Plantel 04,Cuajimalpa de Morelos,Preparatoria,2007,1855,53,0.0286
Preparatoria Vasco de Quiroga Plantel 04,Cuajimalpa de Morelos,Preparatoria,2008,1877,32,0.017
Preparatoria Vasco de Quiroga Plantel 04,Cuajimalpa de Morelos,Preparatoria,2009,1892,49,0.0259
Preparatoria Vasco de Quiroga Plantel 04,Cuajimalpa de Morelos,Preparatoria,2010,1891,44,0.0233
Preparatoria Vasco de Quiroga Plantel 04,Cuajimalpa de Morelos,Preparatoria,2011,1986,49,0.0247
Preparatoria Vasco de Quiroga Plantel 04,Cuajimalpa de Morelos,Preparatoria,2012,1873,51,0.0272
Preparatoria Vasco de Quiroga Plantel 04,Cuajimalpa de Morelos,Preparatoria,2013,1935,28,0.0145
Preparatoria Vasco de Quiroga Plantel 04,Cuajimalpa de Morelos,Preparatoria,2014,1950,51,0.0262
Preparatoria Vasco de Quiroga Plantel 04,Cuajimalpa de Morelos,Preparatoria,2015,1929,54,0.028
Preparatoria Vasco de Quiroga Plantel 04,Cuajimalpa de Morelos,Preparatoria,2016,1890,49,0.0259
Preparatoria Vasco de Quiroga Plantel 04,Cuajimalpa de Morelos,Preparatoria,2017,1840,48,0.0261
Preparatoria Vasco de Quiroga Plantel 04,Cuajimalpa de Morelos,Preparatoria,2018,2046,42,0.0205
Preparatoria Vasco de Quiroga Plantel 04,Cuajimalpa de Morelos,Preparatoria,2019,1891,41,0.0217
Preparatoria Vasco de Quiroga Plantel 04,Cuajimalpa de Morelos,Preparatoria,2020,1945,62,0.0319
Preparatoria Vasco de Quiroga Plantel 04,Cuajimalpa de Morelos,Preparatoria,2021,1963,78,0.0397
Preparatoria Vasco de Quiroga Plantel 04,Cuajimalpa de Morelos,Preparatoria,2022,1972,34,0.0172
Preparatoria Vasco de Quiroga Plantel 04,Cuajimalpa de Morelos,Preparatoria,2023,2001,56,0.028
Preparatoria Vasco de Quiroga Plantel 04,Cuajimalpa de Morelos,Preparatoria,2024,1993,52,0.0261
Preparatoria Frida Kahlo Plantel 05,Cuajimalpa de Morelos,Preparatoria,2000,1230,36,0.0293
Preparatoria Frida Kahlo Plantel 05,Cuajimalpa de Morelos,Preparatoria,2001,1186,22,0.0185
Preparatoria Frida Kahlo Plantel 05,Cuajimalpa de Morelos,Preparatoria,2002,1219,34,0.0279
Preparatoria Frida Kahlo Plantel 05,Cuajimalpa de Morelos,Preparatoria,2003,1225,38,0.031
Preparatoria Frida Kahlo Plantel 05,Cuajimalpa de Morelos,Preparatoria,2004,1262,29,0.023
Preparatoria Frida Kahlo Plantel 05,Cuajimalpa de Morelos,Preparatoria,2005,1213,27,0.0223
Preparatoria Frida Kahlo Plantel 05,Cuajimalpa de Morelos,Preparatoria,2006,1170,24,0.0205
